sentiment,tweet
1,can't wait for vegas 
1,@theDebbyRyan Hey Debby 
1,One sixty six in bowling. Holy shit lol 
1,"dear dbq, you were a pain in the asssss. i'm glad i'm DONE with you! "
1,and now off to bed after an amazing night chatting with a pretty amazing guy  ( you know who you are)
1,"@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ;) I'm doing great, thanks. How about you? "
1,"has discovered that she loves easter crafts, eggs, hot cross buns... feel like watching the prince of egypt to aid my easter meditations "
1,"Didn't get my nap before, thinking I really need one now. Be back later, twitterpeeps. "
1,Trying to figure out a way to pay it forward 
1,oh oh oh!!! gonna go buy Twilight on DVD today  I have to extend my overdraft for the 2nd time in as many weeks so I may aswell!!
1,my very first twitter  awww
1,@SimonBotes glad you like 
1,"@lightblue_82 woo, you won't regret it. "
1,@theaptour thanks so much 
1, Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554
1,@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs 
1,@lolly2420 this is nuts! thanks  I am dying over heah!
1,"@markhoppus hey mark, i want to know if the song &quot;Life's So Boring&quot; is really blink 182 , please tell me  doubt been on my head for years"
1,"@Kelly_N_Va by Jordan, I think he's got it!  "
1,"up and running, London calling "
1,"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx"
1,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon 
1,"Sleeeeeeeeeep, then an interview tomorrow! Wish me luck "
1,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie 
1,@lauredhel I just friended you on LJ 
1,eating ice cream to reduce the heat 
1,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;
1,@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly 
1,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers "
1,"@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well, tragic "
1,@thornbek Erin Esurance is so hot. Carry on 
1,@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.
1,the cars in Fast and Furious get me excited 
1,@comeagainjen Jennifer 
1,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!
1,"It's been a while since i have watched the Cosby Show, i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr"
1,"@landrew Hehe, thanks   Was going for the incendiary headline this time "
1,@honeytech Happy Morning! 
1,"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? "
1,@saad_83 I wasn't late  I was right on time
1,@myk14 Thanks buddy *high fives* hehe 
1,@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing 
1,"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though "
1,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA 
1,@reesh heyyyyyy want to hook it up!! lol 
1,Saddle Ranch Comedy night. Then back to the boy's house 
1,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over 
1,@xShorty4Lifex white!! 
1,"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  "
1,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl 
1,"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. "
1,"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... "
1,had a wonderful Portland evening! Thanks Carrie 
1,6:37 in the morning and haven't been sleep   YAY!
1,Headed off to Wal*Mart for more boxes. Uber excited 
1,@axisportals scowls are a lot more temporary than adulthood 
1,I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. 
1,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You
1,Got an inspiration -&gt; dyeing my hair! 
1,just  created this account...looking around 
1,@amyg0716 I'm gunnna do both of those things 
1,"http://twitpic.com/2y2tq - So far, it is interesting. "
1,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!"
1,"@craigsutton     that's a long-time, good for you!   "
1,(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow 
1,"@mehulbhuva Good luck, and let me know how it goes! "
1,"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! "
1,@rogieking Congrats on the newborn! Our first is due in June 
1,Dodgers beat the Padres  Go Blue!
1,@jbruin lol esp when your updates hit my phone... 
1,@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!
1,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!"
1,@vuittonretarded  awww. Is there anything i can do 
1,But I do not mind.  Goodnight
1,@mistressathenax oh lets let it be a surprise. 
1,Proud future member of the R.B. 
1,@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! 
1,Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! 
1,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.
1,Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! 
1,@KendallMassey @jclayville rocks. But don't tell her I said that 
1,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? "
1,"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)"
1,@Tiandrance 
1,@yoavsegal Morning 
1,finally back on twitter 
1,God sho love him some me  feeling really really blessed tonight++++++
1,@adamdexter i can't wait to see you buddy 
1,@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year 
1,there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html
1,"@chazdrums if i know how to do something, and have time... Its so easy to answer "
1,"Wow, the house looks so different...AND OH MY GOD MY DOGGIES "
1,ahhh loved this sunny day....I am working a good sun burn on my nose 
1,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too 
1,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility
1,@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! 
1,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  
1,@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true 
1,"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  "
1,@theDebbyRyan  where!!?!? 
1,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
1,Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers 
1,I'm officially going to bed! Goodnight 
1,I now have painting clothes!   
1,@msaleem LOL not yet my brutha from anotha mutha 
1,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!
1,@JonathanRKnight you close your eyes and pick one and hit reply. 
1,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
1,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??"
1,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
1,Loves the German bakeries in Sydney. Together with my imported honey it feels like home 
1,I'm an uncle now! 
1,@katiehayes415 Levon...couldn't have said it better my self.  
1,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. "
1,@DolfinFan  Our picnic will be fabulous!
1,@DaveJMatthews Welcome back to NYC! 
1,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!
1,@corinmcblide oh ok then i am gonna go and buy one for when i come up there 
1,tafe quiz then PHOTOSHOOT with my sezdawg 
1,@berofx: good luck with your challenge 
1,oh oh found some clothes!!  And i love em xD
1,Rocking out to No Doubt and gonna start up some more Neverwinter Nights 
1,"@kameelahwrites phew! all that hair, gyal! "
1,keepin it real.  
1,&lt;------ Branded 
1,"I'm adding my fellow PFers.  Nice to see so many of us here, too! "
1,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. 
1,@momentbymoment1 - I'm sure you and your site will! 
1,@JonathanRKnight Good luck with the cruise!! Your gonna need it! 
1,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!"
1,"@milagro88 Hi there, Cel.  How are you doing today?"
1,"@Chubbx Goooooood morning, Chubbx  how are you today?"
1,@BrittyDS Don't blame me.  I just like good things. ;)
1,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?
1,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*
1,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it "
1,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that."
1,is now using windows and tweetdeck... temporarily... 
1,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/
1,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray "
1,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want 
1,@mars2thestars here it is  http://tinyurl.com/hecklerxyz
1,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
1,Your Following for a Reason.....  www.facesbyrozzj.com
1,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. "
1,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! "
1,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.
1,If you are at #Paragon please vote my work!  LOL
1,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! 
1,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? 
1,@TheRudeTypist Need an invite to hunch? 
1,@JonathanRKnight Thought you were a Mac 
1,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
1,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends "
1,@ManyaS 
1,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! 
1,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol 
1,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. "
1,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... "
1,@dfizzy Hey There ! How are you today? 
1,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
1,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
1,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
1,Megan is hanging out 
1,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
1,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs
1,That was sick. Soma rocks. 
1,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
1,@victoriaerin HEYYYYYYYYYYY YOU 
1,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace "
1,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
1,on my psp browser for the first time in over a year 
1,@aparajuli good luck to you 
1,Is glad the Angels won their first game of the season. 
1,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
1,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
1,@mattimassacre nice  yeah so wish I could afford those things
1,@loic I want to see that too! But it'll take so long to get 800 friends.. 
1,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
1,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? "
1,Studying with friends!  that's my update
1,@piercethevic im glad everythings going good for you guys 
1,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! "
1,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. "
1,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? 
1,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
1,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
1,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
1,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
1,@nerdist  That photo IS Vegas 
1,@elissakim  yeah!  opening day too!
1,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
1,@fmsQuatro the A's are my AL team 
1,had a really good day    off to do some shoppping
1,@kamy775 ok..I did it...hope it works now 
1,@amp451 good night  sweet dreamz
1,@i140 I hope that Scentsational doesn't get dissed 
1,will invite people to twitter. 
1,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news 
1,@cookrn woohoo!  yeah that day i was rockin it hard core  
1,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  "
1,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
1,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. "
1,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
1,@larryczerwonka Exactly!! 
1,i wonder how long i can stay up until i pass out and wake up again at 6 
1,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! 
1,@Jonathanrknight so good knight and sleep well.  I know I will now!! 
1,exhausted! but glad i got to see UNC become national champs!  
1,Centrelink wasnt as bad as I thought it was going to be !!!! 
1,@davesjessica wouldn't want you any other way! 
1,Is hella excited cuz the Italian is here 
1,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
1,"It was quick, but exhausting. 1 day @ a time "
1,Jasmine and Bohdi are here for the holidays!! 
1,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
1,going outside to jump on my trampoine  WOOOT!
1,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
1,"@HuntersMama1985 LOL, I was thinking the same thing "
1,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  "
1,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! 
1,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
1,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
1,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming "
1,"@ma_shinka go on, Mary's listening "
1,@TheAshBall 
1,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
1,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
1,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
1,"new jersey, here i come "
1,on facebook 
1,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
1,@Croconaw goodnight 
1,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! "
1,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!
1,BOOM BOOM POW-oops 
1,The Super Red Diva !!!  Stupid University 
1,This latest episode of NewNowNext is like full of awesome! 
1,"When you just want things to end, remember to have faith because one day, it's all going to be alright "
1,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
1,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
1,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun."
1,Artistic affirmation from a drunk lady was kinda just what I needed! 
1,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
1,"A je kakï¿½en rip od Trenutek resnice? Link, link, link "
1,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
1,tweeting from my brand new Sony PSP... just because I CAN!!  
1,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
1,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone "
1,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! 
1,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
1,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n"
1,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
1, aww dont make me blush!
1,trying to figure this thing out 
1,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
1,@lisaholmes you can buy my fiances duplex in Terwillegar 
1,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
1,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
1,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao
1,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys 
1,"Denise, I love you. "
1,"Happy Morning, la toat? lumea!  "
1,@CTesdahl well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life 
1,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy
1,"Played @ gpokr.com, busted some n00b arses  waiting for pokerstars freeroll to begin and having coffeeeeeee!!!"
1,@XPhile1908 &quot;convenience&quot; of the remedy &lt;---That's just cuz you are a doc!  #24
1,Karaoke with XT on Wed and drum lessons on Thursday!!! What a week... I'll work somewhere in there 
1,@pepstein Type it on the blog post and print it 
1,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza
1,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. "
1,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush 
1,@imagejennation @whitrt we found a great Chinese place to hang out at 
1,"@esotericsean heh, thanks for advertising my skills "
1,@pmeanwellralph not at ALL.  I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas. 
1,@aaminahh I'm excited about the books you received too! 
1,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!
1,@everyone if im following u. . .its mandatory u follow me 
1,@codelust the dvd is with me. will bring when we meet next 
1,@Sexxyindividual well i dunno..i didnt give him an ans yet  u kno who am i talkin bout??
1,@pkahleeb how that big baby boy doing? How are you and Em doing? Have you figured out you may never get a full nights rest again? 
1,@coryBasil Hurry up and be the first person to publish a book of twitters! 
1,@stevonelson  I like that one. I've used it on a project here.
1,playing with my new toys 
1,A fair goodnight sweet Twitters. Have pleasing dreams and a restful slumber. 
1,@marsacademy ugh I am so jealous of you. I miss those boys. Tell them I say hi. 
1,Budget: A method for going broke methodically.    #1liners
1,@naughtyhaughty Sooo chill!  So what part do u live in? I went 2 Laguna Creek in South Sac then got my own place in Citrus Heights...
1,@StacieLane  How are you? Was good seeing you @ Lip Service last week!
1,@KeepinUpWKris omg you are the best mom...your girls are blessed 
1,is watching CSI : NY.  ) Excited for Lighting Workshop. 
1,Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha
1,shares Yeheeyyy! My karma has gone up  http://plurk.com/p/mzrpe
1,"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way "
1,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me 
1,Blackberry Bold and Kingston 8gb microsd card en route 
1,@ontheMAPP DITTO! not as good as the Nirvana Sandwiches 
1,@augustineiv Thank you 
1,@kcarruthers *flicks hair* I prefer to be called a &quot;twenius&quot; 
1,"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! "
1,Im going to JAY LENO!!! 
1,"@DonnieWahlberg Yessirrr! Don't give anyone that much power, do what makes you happy...that's why I'll be seeing you in da summah!! "
1,ADD ME ON MYSPACE!!!  myspace.com/LookThunder
1,@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool 
1,"I'm up. quite... err, early. My colleague &amp; i are off for outfit hunting. Need some new gowns. Gonna leave my 2 big babies sleeping. "
1,agghhhh  looosing my mind!!!!
1,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!"
1,ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?
1,"@DaveLindquist casting director called me today, she's wicked excited &amp; is presenting us to the producers. I'll let you know when I know "
1,@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully 
1,"just gott homeee, sawww the haunting off conetticuttt. haha SCARYYY!  going to florida on thursdayyy! &lt;3"
1,@legmar @linnix glad to see my household problems entertain you 
1,@surfclubhit hope you had fun 
1,is home. Hmmm how lovely to be in 85 degree weather. 
1,@stacylav Then I'll you a Vancooooooover shout out to your new &quot;personal&quot; account. 
1,@EricBttn Yeah right!! Just hang out with the cast and accidentally have ALEX fall in love with you too right??? 
1,There's always something good happening in our lives. We just have to open our eyes and take time to realize... 
1,@brainstormprick broke ya record and i got 2 witness it  yaaaay!
1,@DerekHousman holler boooooo! haha I founnndddd you 
1,@AngelsMind hey hey. 
1,Great to see you following us as well @mazda3rev 
1,@frenchGCfan I live in Sweeeeden  it's SO boring here -.-
1,@mrskutcher it's only 1am here...i'm just on my way TO bed lol. weird. hope you have a good morning! 
1,@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie 
1,Just bought a car!!! YAY for me! 
1,"@ddlovato heydemi  whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3"
1,"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!"
1,OMG .. Have to load up the iPOD off to Fresno tomorrow.. I need to stay entertained.  Leaving at 4 am urrrggg!
1,That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol 
1,"Tune Hotels, has opened bookings for brand new rooms in its upcoming new hotels in Kuching. "
1,@wolfsoul Thanks!  
1,"@HeatherSullivan and, by the way, thanks for helping me define that better. "
1,@laurenrodriguez try it and see. it's all trial and error. 
1,"@MrSabur sweet, thank you "
1,And p.s. I'm getting paid to boss my sister around 
1,Yess! Twittering from my phone again! 
1,"@anaperiodista still its fun to go out there. im jealous, you were at Wrigley field though., i might have to go out there this summer "
1,"@LBheart_Jessica Yes... I'm going to Kenya in August for 10 days w/ Tumaini International, loving on cute AIDS orphans. SO excited! "
1,@ycsing that's nicki our monday night drag queen... 
1,@pointlesswords Sorry no credit - switched Jose for Xavier 
1,@warp I love that Aussie cattle dog story 
1,@MFeatherstone way to pick a winner! 
1,"called my hunnybunny, and i miss her already!  night lova'!"
1,"@willkuhn Granular synth tutorial = cute  Oh, and very informative, too."
1,100 followers - that is exciting 
1,"@paul_e_wog haha, I dunno about the gay..I read it more in a Strong Bad voice. "
1,Trying out the new Riedel glasses 
1,@JonathanRKnight I am beginning to think that you are now finally Twiverted 
1,"Hungry! Hungry hungry hungry. Starvin' like Marvin. Only, he isn't starvin' anymore, I just fed him his nightly fish-food "
1,@noarmsjames my lovely man is cooking me dinner and then we're going for a walk 
1,@RumLover if more than one lady agrees to attend with with you then I am fine with it! 
1,I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. 
1,@DonnieWahlberg you make me smile 
1,@lucky_23 Your avatar is teh purdiness 
1,"@jennifermf totally know what u mean!this late night stuff has been 2 my detriment 4 YEARS,lol;society is discriminatory toward night ppl "
1,Survived the night time gherkins.  Heads swimming with ideas this morning.  Only a few of them are actually workable. Time to get busy! 
1,I'm on brookes computer on piczo and twitter watching viva la bam. ?luv it? its 1:00 am and still in my skinny jeans. 
1,@angiekaybee yep i saw him in february and i get to see @dfcook on may 8th. looking forward to seeing him again 
1,@youtube  check it out  my page subcribe updating soon http://www.youtube.com/user/KoolKidzBlock
1,really hungry...so i grabbed some ice cream from the freeze. 
1,I'm new and lost 
1,@rveturis that is very sweet of you to say 
1,@PhoneBoy I can't wait to read that. 
1,My pinky toe has been broken for months. I should be concerned :| 
1,goodnight everyone 
1,I loved today 
1,@EmilyCello Nessun realmente! ... I guess &quot;No! Davvvero!&quot; is what you mean 
1,I noticed a lot of Apple product placement tonight  #hhrs
1,class surprised me with a bday cake in Lit class. best bday surprise in a LOOOOOONNNNG while 
1,@nikan Did it just begin to... reveal the true nature of the company? 
1,@Twinnadryl lol freak session wit ya wifey eh? hah 
1,@ilvdbch yes I've met many a good one. The last one just kinda sucked 
1,yeah guys i will totally bring dublin to the party. he would love the company. 
1,noches twitterricolsss 
1,"@azmamakim Now I get to take Ash to and from school   Mornings will be crazy, but my kiddos will love it!"
1,@benhamin thank you 
1,@hsumilo too much playing wii la ... dont bluff 
1,@islandcubfree but of course bud 
1,@hellhousemedia ok thank you for the modivation 
1,@mandiebear I promise.I am so tired today I think it'll be an early one for me too. Tis 4pm &amp; I'm stuffed  #blib
1,"@Bncngoffthwlls Like the ones i have now, but am willing to look at other ones "
1,@sarahmorrmorr having a marathon now!!!!! 
1,@chasepino I wish I was as cool as you.. 
1,is sitting around...wondering what's next!  
1,"@CheapyD sweet, new episode of cagcast, thnx cheapy "
1,"Boredum.. can be, well.... boring. lol Still figuring out twitter.. HI Mitchel... lol sorry im bugging you but i only have 3 peeps so far "
1,so sleepy. good times tonight though 
1,@DonnieWahlberg My kids get up and wish you a good morning  They donï¿½t know what time it is in america 
1,@NickityNatNat Color it purple! 
1,"@Lee_Knight lmao! thanks Lee XD, would u like to join in our craziness as well lolol  ROFL come &amp; join we don't bite.. not hard anyway! ;)"
1,back in kY!! 
1,@ddlovato I saw u were on and I just wanted to say hi! U r an amazin person + an inspiration.Thank you so much! I hope I can meet u 1 day 
1,@AK_NG you are not insane your husband tho not to sure 
1,"@Skiddybabyyy baha. leave it to them to start a fight ,, grr, oh well atleast it makes for amazing entertainment "
1,@RightNowRadio here's one more music to cool it down.  ? http://blip.fm/~3x99s
1,@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe
1,@turtlebus i want a seahorse. 
1,"@ddlovato , i lovee you  check out hermans hermits. old, but classic group  i got like 4 of their songs stuck in my head  reply? &lt;3"
1,@erin2011 If you have any questions about journalism don't hesitate!   Good luck with everything!
1,@nicolerichie that was my favorite show/series when i was little! 
1,hi Dianna ...this is so cool ... i just recently started twittering 
1,"@briancrouch yeah, you and i are both rockin' bothell. maybe i'll see you at the next event or fred meyer's or something "
1,"@JonathanRKnight HOWEVER, I'm NOT turning status updates on 4 u becuz I have insomnia &amp; u'll just wake me up. Only D is allowed 2 do that "
1,@KevinRuddPM: you're a dead set legend! Please make the broadbands super fast I will love you forever. 
1,"@jessewilson I just wasted 2 hours, when all I needed was that null  Thanks heaps - it works perfectly now."
